algorithm,load_chroma,downsample_adaptive,compute_cost,accum_steps,get_path,upsample,output
DTW1,0.004542112350463867,1.5735626220703125e-05,2.3874399662017822,6.999997138977051,0.009000062942504883,5.245208740234375e-06,0.0018434524536132812
DTW1,0.004793643951416016,3.337860107421875e-06,1.1955769062042236,7.813002347946167,0.0020825862884521484,3.337860107421875e-06,0.0009064674377441406
DTW1,0.003044605255126953,3.814697265625e-06,0.8142580986022949,7.266576290130615,0.002210378646850586,5.7220458984375e-06,0.0010972023010253906
DTW1,0.0036017894744873047,1.239776611328125e-05,0.4335479736328125,7.722659111022949,0.002241849899291992,3.0994415283203125e-06,0.001317739486694336
DTW1,0.0026099681854248047,7.3909759521484375e-06,2.265758514404297,7.244337558746338,0.01001286506652832,6.198883056640625e-06,0.002205371856689453
DTW1,0.004350185394287109,2.384185791015625e-06,1.032358169555664,10.069154977798462,0.004568338394165039,4.5299530029296875e-06,0.0013000965118408203
DTW1,0.0047037601470947266,5.7220458984375e-06,1.440648078918457,9.902772903442383,0.027558088302612305,4.5299530029296875e-06,0.0008533000946044922
DTW1,0.002613544464111328,2.86102294921875e-06,0.7752780914306641,8.193979024887085,0.002270221710205078,2.384185791015625e-06,0.0008137226104736328
DTW1,0.005040407180786133,9.5367431640625e-06,2.477747678756714,10.172234773635864,0.0072138309478759766,3.5762786865234375e-06,0.0013375282287597656
DTW1,0.002512693405151367,8.106231689453125e-06,1.0030734539031982,8.510915517807007,0.0030066967010498047,4.0531158447265625e-06,0.0009307861328125
DTW1,0.015450000762939453,4.291534423828125e-06,0.9153039455413818,7.676211357116699,0.0020940303802490234,2.86102294921875e-06,0.000762939453125
DTW1,0.002645254135131836,3.337860107421875e-06,0.5161771774291992,6.24077582359314,0.006575345993041992,4.76837158203125e-06,0.0007765293121337891
DTW1,0.005739450454711914,2.4557113647460938e-05,2.296574115753174,7.919347286224365,0.025472640991210938,3.814697265625e-06,0.0010313987731933594
DTW1,0.0031774044036865234,1.0728836059570312e-05,0.5703480243682861,7.356876373291016,0.0022208690643310547,4.291534423828125e-06,0.0007612705230712891
DTW1,0.002496480941772461,4.0531158447265625e-06,0.42536067962646484,6.704007863998413,0.005046844482421875,3.337860107421875e-06,0.001132965087890625
DTW1,0.0035858154296875,4.291534423828125e-06,0.8170266151428223,8.388260841369629,0.0028526782989501953,4.291534423828125e-06,0.0009305477142333984
DTW1,0.005979299545288086,1.3828277587890625e-05,2.059748649597168,9.332199811935425,0.005652189254760742,5.7220458984375e-06,0.0013418197631835938
DTW1,0.004221200942993164,5.4836273193359375e-06,1.7732768058776855,9.469321250915527,0.0031452178955078125,3.814697265625e-06,0.0010678768157958984
DTW1,0.003893613815307617,5.0067901611328125e-06,0.931180477142334,8.979948043823242,0.0028467178344726562,2.86102294921875e-06,0.0008766651153564453
DTW1,0.002310514450073242,2.1457672119140625e-06,0.8748493194580078,9.235841512680054,0.0022301673889160156,3.0994415283203125e-06,0.0007605552673339844
DTW1,0.006158113479614258,1.430511474609375e-05,2.0369107723236084,7.7155632972717285,0.0004591941833496094,2.384185791015625e-06,0.001125335693359375
DTW1,0.06627321243286133,4.0531158447265625e-06,1.1030113697052002,8.369680166244507,0.0005772113800048828,3.5762786865234375e-06,0.0006561279296875
DTW1,0.0037543773651123047,5.245208740234375e-06,0.6227512359619141,7.986114501953125,0.00029015541076660156,3.337860107421875e-06,0.0005755424499511719
DTW1,0.013404607772827148,3.337860107421875e-06,0.6998605728149414,7.898238182067871,0.0002624988555908203,1.430511474609375e-06,0.02481245994567871
DTW1,0.006427764892578125,1.33514404296875e-05,1.3107357025146484,7.466156721115112,0.00024890899658203125,2.384185791015625e-06,0.0005090236663818359
DTW1,0.02686619758605957,2.6226043701171875e-06,0.49605393409729004,7.825847387313843,0.00021505355834960938,1.6689300537109375e-06,0.0004551410675048828
DTW1,0.002910614013671875,2.86102294921875e-06,0.5763025283813477,8.016649007797241,0.00040984153747558594,3.0994415283203125e-06,0.0009846687316894531
DTW1,0.004704713821411133,5.0067901611328125e-06,0.9097859859466553,8.363653898239136,0.00022673606872558594,2.6226043701171875e-06,0.0004410743713378906
DTW1,0.0055005550384521484,9.5367431640625e-06,2.267002820968628,9.485731840133667,0.00024175643920898438,1.6689300537109375e-06,0.0005087852478027344
DTW1,0.0057413578033447266,4.5299530029296875e-06,0.8954660892486572,9.409927368164062,0.00041222572326660156,2.6226043701171875e-06,0.0006017684936523438
DTW1,0.0045621395111083984,5.0067901611328125e-06,0.9362494945526123,6.658890247344971,0.00012564659118652344,2.384185791015625e-06,0.0003693103790283203
DTW1,0.001771688461303711,2.384185791015625e-06,0.48270225524902344,6.4373204708099365,0.0003368854522705078,3.5762786865234375e-06,0.0006461143493652344
DTW1,0.0063054561614990234,1.3828277587890625e-05,1.5424206256866455,7.243742942810059,0.0003745555877685547,2.384185791015625e-06,0.000980377197265625
DTW1,0.014019250869750977,2.86102294921875e-06,0.9208924770355225,8.138948917388916,0.00055694580078125,2.1457672119140625e-06,0.0005774497985839844
DTW1,0.0029251575469970703,3.0994415283203125e-06,0.5968723297119141,8.526196956634521,0.00028896331787109375,3.5762786865234375e-06,0.0006644725799560547
DTW2,0.0030889511108398438,3.337860107421875e-06,0.7175817489624023,8.09329867362976,0.0027675628662109375,6.4373016357421875e-06,0.001211404800415039
DTW2,0.002670764923095703,6.198883056640625e-06,2.0409932136535645,7.243463754653931,0.006657123565673828,4.5299530029296875e-06,0.0016639232635498047
DTW2,0.004643678665161133,3.337860107421875e-06,0.708305835723877,7.569204568862915,0.004518985748291016,3.814697265625e-06,0.0009696483612060547
DTW2,0.004926919937133789,4.291534423828125e-06,0.746657133102417,7.5574049949646,0.0032405853271484375,5.9604644775390625e-06,0.0010504722595214844
DTW2,0.0029578208923339844,3.337860107421875e-06,0.5408129692077637,7.774912118911743,0.0033369064331054688,5.245208740234375e-06,0.0010690689086914062
DTW2,0.006224155426025391,1.239776611328125e-05,2.7462046146392822,9.635926008224487,0.007354021072387695,6.198883056640625e-06,0.002696514129638672
DTW2,0.030005931854248047,5.7220458984375e-06,1.1046411991119385,8.278452634811401,0.007936477661132812,4.5299530029296875e-06,0.0011587142944335938
DTW2,0.0032460689544677734,4.0531158447265625e-06,0.9858546257019043,8.63784146308899,0.023797988891601562,5.7220458984375e-06,0.0008361339569091797
DTW2,0.004663944244384766,1.6450881958007812e-05,0.7688641548156738,8.61946177482605,0.002322673797607422,3.337860107421875e-06,0.0007607936859130859
DTW2,0.004147768020629883,8.58306884765625e-06,2.534592866897583,11.481786251068115,0.01628565788269043,7.3909759521484375e-06,0.0031104087829589844
DTW2,0.011316061019897461,7.3909759521484375e-06,0.9570407867431641,7.468571662902832,0.002769947052001953,5.0067901611328125e-06,0.0007953643798828125
DTW2,0.016576528549194336,1.5735626220703125e-05,0.8236594200134277,7.944404363632202,0.0031290054321289062,2.86102294921875e-06,0.0008494853973388672
DTW2,0.004028797149658203,5.4836273193359375e-06,0.8426158428192139,6.996874094009399,0.0028066635131835938,3.5762786865234375e-06,0.0009799003601074219
DTW2,0.0058841705322265625,1.2874603271484375e-05,2.506256341934204,7.549594163894653,0.009830474853515625,7.3909759521484375e-06,0.0015561580657958984
DTW2,0.005121469497680664,9.059906005859375e-06,1.0020418167114258,7.549238443374634,0.002016782760620117,3.0994415283203125e-06,0.0008432865142822266
DTW2,0.0034890174865722656,2.86102294921875e-06,0.7899818420410156,8.567026853561401,0.0025184154510498047,3.337860107421875e-06,0.0009558200836181641
DTW2,0.003438711166381836,3.337860107421875e-06,0.8039085865020752,9.354471445083618,0.018738269805908203,6.198883056640625e-06,0.0008251667022705078
DTW2,0.005204916000366211,6.4373016357421875e-06,1.487501859664917,10.059845447540283,0.023916006088256836,4.76837158203125e-06,0.0014064311981201172
DTW2,0.014502763748168945,1.0251998901367188e-05,1.2863459587097168,9.078534364700317,0.0035812854766845703,3.814697265625e-06,0.0010251998901367188
DTW2,0.003141641616821289,4.76837158203125e-06,1.0805912017822266,8.666195631027222,0.002832174301147461,5.4836273193359375e-06,0.0008366107940673828
DTW2,0.002723217010498047,3.814697265625e-06,0.7519567012786865,7.500292539596558,0.00010418891906738281,2.1457672119140625e-06,0.00033545494079589844
DTW2,0.005666494369506836,9.775161743164062e-06,2.3393404483795166,7.075237989425659,0.0004322528839111328,8.821487426757812e-06,0.0010950565338134766
DTW2,0.010290384292602539,5.0067901611328125e-06,1.2018887996673584,8.02467131614685,0.0002570152282714844,2.86102294921875e-06,0.0005464553833007812
DTW2,0.01932215690612793,3.337860107421875e-06,0.8374829292297363,8.402754783630371,0.0003523826599121094,4.5299530029296875e-06,0.0007054805755615234
DTW2,0.003458261489868164,4.291534423828125e-06,0.8126537799835205,8.475285053253174,0.00031185150146484375,3.5762786865234375e-06,0.0007104873657226562
DTW2,0.004994869232177734,7.3909759521484375e-06,1.9727754592895508,10.277375936508179,0.00025582313537597656,3.0994415283203125e-06,0.0005733966827392578
DTW2,0.0029120445251464844,3.0994415283203125e-06,0.8894462585449219,8.487423658370972,0.00028777122497558594,2.86102294921875e-06,0.0005619525909423828
DTW2,0.0030031204223632812,3.0994415283203125e-06,1.31184720993042,9.364820003509521,0.0003426074981689453,3.814697265625e-06,0.0005781650543212891
DTW2,0.003195524215698242,9.059906005859375e-06,0.7909057140350342,8.943214416503906,0.0002269744873046875,1.6689300537109375e-06,0.00043320655822753906
DTW2,0.0036475658416748047,6.198883056640625e-06,2.0666658878326416,9.653082847595215,0.00022554397583007812,2.1457672119140625e-06,0.0004718303680419922
DTW2,0.020677566528320312,1.6689300537109375e-05,0.8658416271209717,7.395498752593994,0.00024366378784179688,1.6689300537109375e-06,0.0004024505615234375
DTW2,0.0024261474609375,2.384185791015625e-06,0.5006475448608398,6.877913236618042,0.0002696514129638672,2.384185791015625e-06,0.0006189346313476562
DTW2,0.0035996437072753906,4.76837158203125e-06,0.6625185012817383,6.146067142486572,0.0003616809844970703,3.5762786865234375e-06,0.0006301403045654297
DTW2,0.005286455154418945,9.059906005859375e-06,2.4353880882263184,8.377956867218018,0.0005486011505126953,3.814697265625e-06,0.0012710094451904297
DTW2,0.009354591369628906,3.1948089599609375e-05,0.8520574569702148,8.529924631118774,0.0003769397735595703,4.0531158447265625e-06,0.000751495361328125
DTW3,0.0022912025451660156,2.86102294921875e-06,0.909743070602417,7.767198324203491,0.03864169120788574,4.76837158203125e-06,0.0014460086822509766
DTW3,0.003088712692260742,3.5762786865234375e-06,0.6431007385253906,8.308194637298584,0.003794431686401367,5.0067901611328125e-06,0.001367330551147461
DTW3,0.0024330615997314453,5.7220458984375e-06,2.420098304748535,8.077641725540161,0.016225337982177734,5.0067901611328125e-06,0.0025069713592529297
DTW3,0.008393049240112305,5.4836273193359375e-06,0.7180955410003662,7.569933891296387,0.0025610923767089844,3.0994415283203125e-06,0.001314401626586914
DTW3,0.0026102066040039062,3.5762786865234375e-06,0.5209293365478516,7.887468576431274,0.002810239791870117,5.245208740234375e-06,0.0013866424560546875
DTW3,0.0031266212463378906,9.775161743164062e-06,1.1048767566680908,8.267099380493164,0.0051343441009521484,4.291534423828125e-06,0.0017337799072265625
DTW3,0.004570484161376953,1.1205673217773438e-05,1.8598122596740723,10.912129163742065,0.023776769638061523,7.152557373046875e-06,0.003304719924926758
DTW3,0.02071857452392578,4.291534423828125e-06,1.3726394176483154,9.202938556671143,0.014096736907958984,5.4836273193359375e-06,0.0020568370819091797
DTW3,0.003657102584838867,5.0067901611328125e-06,0.562971830368042,9.044586181640625,0.02066779136657715,4.5299530029296875e-06,0.0015044212341308594
DTW3,0.019377708435058594,3.814697265625e-06,0.8033652305603027,8.298396587371826,0.0047588348388671875,4.0531158447265625e-06,0.0018129348754882812
DTW3,0.002309083938598633,6.198883056640625e-06,2.4937331676483154,6.9411561489105225,0.015100240707397461,3.0994415283203125e-06,0.0016667842864990234
DTW3,0.024577617645263672,4.291534423828125e-06,1.1804001331329346,9.392302751541138,0.005053281784057617,3.814697265625e-06,0.0017654895782470703
DTW3,0.004092693328857422,6.198883056640625e-06,1.0279829502105713,6.80825138092041,0.01996016502380371,4.0531158447265625e-06,0.0014345645904541016
DTW3,0.020416975021362305,1.6689300537109375e-05,0.8928015232086182,7.709489107131958,0.005007266998291016,4.76837158203125e-06,0.0016243457794189453
DTW3,0.003223896026611328,7.867813110351562e-06,2.432060718536377,6.948378562927246,0.01609182357788086,4.5299530029296875e-06,0.0019617080688476562
DTW3,0.004701137542724609,2.6226043701171875e-06,1.3911585807800293,9.561237335205078,0.006888866424560547,4.291534423828125e-06,0.0017724037170410156
DTW3,0.0036330223083496094,4.76837158203125e-06,1.113908052444458,9.273596286773682,0.0061724185943603516,4.291534423828125e-06,0.001575469970703125
DTW3,0.0032274723052978516,4.76837158203125e-06,0.8856720924377441,8.996137857437134,0.02855539321899414,3.0994415283203125e-06,0.0013301372528076172
DTW3,0.002687692642211914,8.344650268554688e-06,2.815568208694458,9.278354167938232,0.026615142822265625,2.6226043701171875e-06,0.0011887550354003906
DTW3,0.004133462905883789,1.8358230590820312e-05,1.2155964374542236,8.09646201133728,0.003465890884399414,2.1457672119140625e-06,0.0010814666748046875
DTW3,0.0021049976348876953,2.384185791015625e-06,0.45184803009033203,6.256184339523315,0.0050580501556396484,3.5762786865234375e-06,0.0013892650604248047
DTW3,0.002973318099975586,3.814697265625e-06,0.42743778228759766,7.306351184844971,0.013265609741210938,9.5367431640625e-06,0.001722097396850586
DTW3,0.0037050247192382812,9.059906005859375e-06,2.33894419670105,7.04667067527771,0.019479990005493164,4.0531158447265625e-06,0.0018756389617919922
DTW3,0.00964665412902832,5.0067901611328125e-06,1.036621332168579,8.774131536483765,0.022878408432006836,3.814697265625e-06,0.0015003681182861328
DTW3,0.003261089324951172,4.291534423828125e-06,0.5619020462036133,7.6930992603302,0.020124197006225586,5.4836273193359375e-06,0.0015480518341064453
DTW3,0.00347900390625,4.5299530029296875e-06,1.0627152919769287,8.731040239334106,0.018184423446655273,5.0067901611328125e-06,0.0017385482788085938
DTW3,0.0031309127807617188,6.9141387939453125e-06,1.9745800495147705,9.213298559188843,0.00826120376586914,3.814697265625e-06,0.0016994476318359375
DTW3,0.0031728744506835938,2.6226043701171875e-06,1.2301464080810547,8.546934843063354,0.005575895309448242,4.0531158447265625e-06,0.0016014575958251953
DTW3,0.0030622482299804688,3.0994415283203125e-06,0.8815233707427979,7.714020729064941,0.02236032485961914,5.0067901611328125e-06,0.0015294551849365234
DTW3,0.0034971237182617188,4.5299530029296875e-06,0.7986884117126465,8.143851041793823,0.028383255004882812,3.5762786865234375e-06,0.0012121200561523438
DTW3,0.0035626888275146484,1.2636184692382812e-05,2.5425450801849365,7.970652103424072,0.029193401336669922,5.7220458984375e-06,0.0026459693908691406
DTW3,0.010670900344848633,5.245208740234375e-06,0.9248025417327881,8.157694578170776,0.008692026138305664,1.0013580322265625e-05,0.002815723419189453
DTW3,0.020315885543823242,3.5762786865234375e-06,0.8957839012145996,8.480088949203491,0.00793766975402832,9.059906005859375e-06,0.0019154548645019531
DTW3,0.004216670989990234,4.76837158203125e-06,0.7848658561706543,8.088594913482666,0.005161285400390625,4.5299530029296875e-06,0.0013623237609863281
DTW3,0.002961874008178711,6.67572021484375e-06,2.4438071250915527,7.259377479553223,0.015743732452392578,5.0067901611328125e-06,0.001272439956665039
DTW4,0.002186298370361328,2.6226043701171875e-06,0.6912705898284912,7.148651123046875,0.002997875213623047,2.1457672119140625e-06,0.0010495185852050781
DTW4,0.0035576820373535156,4.5299530029296875e-06,0.5801582336425781,6.0429158210754395,0.012558460235595703,2.1457672119140625e-06,0.0007886886596679688
DTW4,0.0020453929901123047,2.6226043701171875e-06,1.029284954071045,6.782160043716431,0.020773649215698242,2.6226043701171875e-06,0.0007612705230712891
DTW4,0.003113269805908203,7.152557373046875e-06,1.2220098972320557,7.340463876724243,0.003573179244995117,3.0994415283203125e-06,0.0009710788726806641
DTW4,0.0025763511657714844,2.6226043701171875e-06,0.642291784286499,6.472886562347412,0.003375530242919922,5.7220458984375e-06,0.0010578632354736328
DTW4,0.002897500991821289,2.6226043701171875e-06,0.9638566970825195,7.955750226974487,0.007910966873168945,4.0531158447265625e-06,0.0011026859283447266
DTW4,0.0034215450286865234,3.337860107421875e-06,0.7048099040985107,8.192554950714111,0.005631446838378906,6.67572021484375e-06,0.0015664100646972656
DTW4,0.0034017562866210938,7.62939453125e-06,2.645998477935791,9.077377319335938,0.03369712829589844,4.291534423828125e-06,0.0011565685272216797
DTW4,0.002909421920776367,2.6226043701171875e-06,1.4527678489685059,9.215152978897095,0.01736903190612793,4.291534423828125e-06,0.0010690689086914062
DTW4,0.0027472972869873047,3.337860107421875e-06,0.9067337512969971,9.306612014770508,0.0032892227172851562,2.86102294921875e-06,0.0007708072662353516
DTW4,0.0019259452819824219,2.6226043701171875e-06,0.878746509552002,8.397234678268433,0.0029468536376953125,4.0531158447265625e-06,0.0009121894836425781
DTW4,0.0031228065490722656,1.4543533325195312e-05,2.095975875854492,7.793324708938599,0.004088878631591797,3.337860107421875e-06,0.0010886192321777344
DTW4,0.0025246143341064453,2.86102294921875e-06,0.5215623378753662,5.652572154998779,0.005552053451538086,3.0994415283203125e-06,0.0008845329284667969
DTW4,0.004530191421508789,5.0067901611328125e-06,0.7710597515106201,6.994189023971558,0.005089282989501953,4.0531158447265625e-06,0.0010619163513183594
DTW4,0.002966642379760742,4.5299530029296875e-06,0.9047403335571289,6.966795444488525,0.01616644859313965,2.86102294921875e-06,0.0010089874267578125
DTW4,0.003195047378540039,7.152557373046875e-06,2.301928758621216,9.995960474014282,0.02485823631286621,5.245208740234375e-06,0.0018532276153564453
DTW4,0.0028858184814453125,1.049041748046875e-05,1.021052360534668,8.68752932548523,0.004104137420654297,2.86102294921875e-06,0.00102996826171875
DTW4,0.002234220504760742,2.6226043701171875e-06,1.124560832977295,9.089437246322632,0.004063606262207031,3.0994415283203125e-06,0.001146554946899414
DTW4,0.0032036304473876953,3.5762786865234375e-06,1.0113248825073242,9.746095418930054,0.005015134811401367,3.337860107421875e-06,0.0011925697326660156
DTW4,0.0033936500549316406,7.867813110351562e-06,2.03889799118042,10.050483226776123,0.02602529525756836,4.0531158447265625e-06,0.0014538764953613281
DTW4,0.004709482192993164,5.4836273193359375e-06,0.7710707187652588,7.084739685058594,0.009096622467041016,2.86102294921875e-06,0.001016378402709961
DTW4,0.0021283626556396484,2.6226043701171875e-06,0.4634685516357422,6.7701334953308105,0.004515647888183594,3.814697265625e-06,0.001013040542602539
DTW4,0.002214193344116211,3.5762786865234375e-06,0.5368185043334961,6.623136758804321,0.020392417907714844,3.5762786865234375e-06,0.0014395713806152344
DTW4,0.0028405189514160156,5.7220458984375e-06,1.0718834400177002,7.099828243255615,0.016824960708618164,3.337860107421875e-06,0.0011639595031738281
DTW4,0.002402067184448242,3.0994415283203125e-06,0.6433761119842529,6.550123691558838,0.06285691261291504,4.5299530029296875e-06,0.0014584064483642578
DTW4,0.002626180648803711,3.0994415283203125e-06,1.074505090713501,8.207432746887207,0.008643865585327148,4.5299530029296875e-06,0.0018379688262939453
DTW4,0.0038492679595947266,3.337860107421875e-06,1.1937451362609863,8.880849361419678,0.07144880294799805,3.0994415283203125e-06,0.001117706298828125
DTW4,0.003304719924926758,6.9141387939453125e-06,2.119703769683838,9.68931794166565,0.04071688652038574,4.291534423828125e-06,0.0017044544219970703
DTW4,0.0035142898559570312,4.76837158203125e-06,1.0072498321533203,8.249675273895264,0.004153251647949219,6.9141387939453125e-06,0.001009225845336914
DTW4,0.0020766258239746094,5.7220458984375e-06,1.0363624095916748,8.827393531799316,0.005053043365478516,2.384185791015625e-06,0.001100301742553711
DTW4,0.00394439697265625,3.5762786865234375e-06,0.5676078796386719,6.3441338539123535,0.007284402847290039,3.337860107421875e-06,0.0013785362243652344
DTW4,0.0033774375915527344,7.3909759521484375e-06,2.3718101978302,7.000364542007446,0.027272462844848633,4.291534423828125e-06,0.0020525455474853516
DTW4,0.008979082107543945,4.5299530029296875e-06,0.7605078220367432,7.197915315628052,0.004559993743896484,3.814697265625e-06,0.001154184341430664
